,price,id,zipcode,condition,median_price,recomendations
1309,588500.0,7525000080,98074,3,642000.0,comprar
1310,385000.0,6817800630,98074,4,642000.0,comprar
1311,400000.0,6817801410,98074,3,642000.0,comprar
1312,764000.0,319500080,98074,3,642000.0,não comprar
1313,625000.0,1592000780,98074,3,642000.0,comprar
1314,492000.0,8651510020,98074,3,642000.0,comprar
1315,510000.0,509000020,98074,3,642000.0,comprar
1316,485000.0,1954420380,98074,3,642000.0,comprar
1317,878000.0,1853081060,98074,3,642000.0,não comprar
1318,623000.0,1592000250,98074,3,642000.0,comprar
1319,669950.0,7504110050,98074,3,642000.0,não comprar
1320,572000.0,9416400020,98074,3,642000.0,comprar
1321,492450.0,3578400950,98074,2,642000.0,não comprar
1322,657500.0,7504060020,98074,3,642000.0,não comprar
1323,440000.0,6817800840,98074,3,642000.0,comprar
1324,835000.0,8651611060,98074,3,642000.0,não comprar
1325,558000.0,3578400500,98074,3,642000.0,comprar
1326,672500.0,3066400130,98074,3,642000.0,não comprar
1327,345000.0,3578401060,98074,4,642000.0,comprar
1328,625000.0,3578401060,98074,4,642000.0,comprar
1329,583000.0,1954400500,98074,3,642000.0,comprar
1330,368250.0,1954420170,98074,3,642000.0,comprar
1331,580000.0,1954420170,98074,3,642000.0,comprar
1332,638250.0,1939120050,98074,3,642000.0,comprar
1333,810000.0,6817850050,98074,3,642000.0,não comprar
1334,550000.0,1954440050,98074,3,642000.0,comprar
1335,569500.0,8078440050,98074,3,642000.0,comprar
1336,540000.0,3578401700,98074,3,642000.0,comprar
1337,651100.0,1703050420,98074,3,642000.0,não comprar
1338,490000.0,8651510420,98074,3,642000.0,comprar
1339,795000.0,1829300130,98074,3,642000.0,não comprar
1340,670000.0,8651610680,98074,3,642000.0,não comprar
1341,994000.0,1437580480,98074,3,642000.0,não comprar
1342,538888.0,6600220380,98074,3,642000.0,comprar
1343,530000.0,8078400010,98074,3,642000.0,comprar
1344,435000.0,7504001440,98074,3,642000.0,comprar
1345,665000.0,3066400080,98074,3,642000.0,não comprar
1346,605000.0,7504010780,98074,3,642000.0,comprar
1347,702000.0,5411600020,98074,3,642000.0,não comprar
1348,870000.0,1240700006,98074,3,642000.0,não comprar
1349,532500.0,3575302575,98074,3,642000.0,comprar
1350,715000.0,1854900470,98074,3,642000.0,não comprar
1351,675000.0,1854900430,98074,3,642000.0,não comprar
1352,710000.0,2725069150,98074,3,642000.0,não comprar
1353,769000.0,8651610660,98074,3,642000.0,não comprar
1354,310000.0,8651510380,98074,3,642000.0,comprar
1355,539000.0,8651510380,98074,3,642000.0,comprar
1356,473975.0,8635760480,98074,3,642000.0,comprar
1357,400000.0,2872900050,98074,3,642000.0,comprar
1358,540000.0,2872900280,98074,4,642000.0,comprar
1359,532000.0,1954440080,98074,3,642000.0,comprar
1360,550000.0,8078410280,98074,4,642000.0,comprar
1361,647000.0,8961970190,98074,3,642000.0,não comprar
1362,555000.0,6817801150,98074,4,642000.0,comprar
1363,393000.0,3578401760,98074,3,642000.0,comprar
1364,508800.0,3578400780,98074,4,642000.0,comprar
1365,1450000.0,629800380,98074,3,642000.0,não comprar
1366,798000.0,6352600680,98074,3,642000.0,não comprar
1367,650000.0,2405500050,98074,3,642000.0,não comprar
1368,550000.0,1785400780,98074,3,642000.0,comprar
1369,665000.0,1592000680,98074,3,642000.0,não comprar
1370,479000.0,1954420420,98074,3,642000.0,comprar
1371,599000.0,7504400290,98074,3,642000.0,comprar
1372,540000.0,7527000090,98074,3,642000.0,comprar
1373,566000.0,8078410210,98074,3,642000.0,comprar
1374,340000.0,3575303970,98074,4,642000.0,comprar
1375,817500.0,8651611110,98074,3,642000.0,não comprar
1376,810000.0,5411600210,98074,3,642000.0,não comprar
1377,500000.0,3325069025,98074,3,642000.0,comprar
1378,406550.0,3575304895,98074,4,642000.0,comprar
1379,820000.0,6352600490,98074,3,642000.0,não comprar
1380,782500.0,4379400220,98074,3,642000.0,não comprar
1381,590000.0,7504001080,98074,4,642000.0,comprar
1382,865000.0,2050100450,98074,3,642000.0,não comprar
1383,865000.0,8562900590,98074,3,642000.0,não comprar
1384,722800.0,7504101280,98074,3,642000.0,não comprar
1385,616000.0,8677300720,98074,3,642000.0,comprar
1386,516000.0,8562901250,98074,4,642000.0,comprar
1387,500000.0,6902000100,98074,3,642000.0,comprar
1388,456000.0,8635760330,98074,3,642000.0,comprar
1389,525000.0,1785400300,98074,3,642000.0,comprar
1390,549950.0,6600220150,98074,4,642000.0,comprar
1391,770000.0,629811340,98074,3,642000.0,não comprar
1392,750000.0,8653600100,98074,3,642000.0,não comprar
1393,594950.0,3066410850,98074,3,642000.0,comprar
1394,692000.0,8651480090,98074,3,642000.0,não comprar
1395,510000.0,3325069060,98074,4,642000.0,comprar
1396,649990.0,7504010750,98074,3,642000.0,não comprar
1397,500000.0,1939050110,98074,3,642000.0,comprar
1398,565000.0,7504001340,98074,3,642000.0,comprar
1399,725000.0,7504100590,98074,3,642000.0,não comprar
1400,815000.0,8562901910,98074,4,642000.0,não comprar
1401,750000.0,7504110760,98074,3,642000.0,não comprar
1402,790000.0,7504010590,98074,4,642000.0,não comprar
1403,605000.0,8644400040,98074,4,642000.0,comprar
1404,510000.0,7715801030,98074,4,642000.0,comprar
1405,800000.0,1853081250,98074,3,642000.0,não comprar
1406,860000.0,8644400180,98074,4,642000.0,não comprar
1407,642000.0,7504100110,98074,3,642000.0,não comprar
1408,657500.0,1939120450,98074,3,642000.0,não comprar
1409,858450.0,8651611260,98074,3,642000.0,não comprar
1410,672800.0,629811600,98074,3,642000.0,não comprar
1411,635000.0,9186300060,98074,3,642000.0,comprar
1412,655000.0,1854900240,98074,3,642000.0,não comprar
1413,920000.0,3525069037,98074,3,642000.0,não comprar
1414,749950.0,1939100560,98074,3,642000.0,não comprar
1415,546500.0,8078440140,98074,3,642000.0,comprar
1416,678000.0,3066410810,98074,3,642000.0,não comprar
1417,900000.0,629810800,98074,3,642000.0,não comprar
1418,1228000.0,3225069301,98074,3,642000.0,não comprar
1419,695000.0,3224600340,98074,3,642000.0,não comprar
1420,570000.0,1592000640,98074,3,642000.0,comprar
1421,654300.0,6646200710,98074,3,642000.0,não comprar
1422,1050000.0,2025069037,98074,3,642000.0,não comprar
1423,780000.0,8651611230,98074,3,642000.0,não comprar
1424,495000.0,6600220550,98074,3,642000.0,comprar
1425,715000.0,1829300270,98074,3,642000.0,não comprar
1426,640000.0,8078460070,98074,3,642000.0,comprar
1427,430000.0,3578400270,98074,3,642000.0,comprar
1428,883000.0,2725069157,98074,3,642000.0,não comprar
1429,750000.0,7504000510,98074,3,642000.0,não comprar
1430,603000.0,8961970560,98074,3,642000.0,comprar
1431,720000.0,3066400710,98074,3,642000.0,não comprar
1432,515000.0,1954400060,98074,3,642000.0,comprar
1433,429000.0,7715801090,98074,3,642000.0,comprar
1434,598850.0,8078460320,98074,3,642000.0,comprar
1435,608700.0,8651500710,98074,3,642000.0,comprar
1436,615000.0,8562900310,98074,4,642000.0,comprar
1437,580000.0,3575302397,98074,3,642000.0,comprar
1438,575000.0,1954430390,98074,3,642000.0,comprar
1439,420000.0,7504400710,98074,3,642000.0,comprar
1440,372500.0,6817800510,98074,3,642000.0,comprar
1441,600000.0,8651480550,98074,3,642000.0,comprar
1442,910000.0,255400060,98074,3,642000.0,não comprar
1443,725000.0,2909300240,98074,3,642000.0,não comprar
1444,608000.0,8078460520,98074,3,642000.0,comprar
1445,577000.0,7504180070,98074,5,642000.0,comprar
1446,746500.0,1829300520,98074,3,642000.0,não comprar
1447,813000.0,2725069121,98074,3,642000.0,não comprar
1448,442500.0,7715800310,98074,3,642000.0,comprar
1449,507000.0,2872900390,98074,3,642000.0,comprar
1450,615000.0,7504020400,98074,3,642000.0,comprar
1451,966000.0,1853080640,98074,3,642000.0,não comprar
1452,1209000.0,629800520,98074,3,642000.0,não comprar
1453,560000.0,3575301550,98074,5,642000.0,comprar
1454,765000.0,1829300260,98074,3,642000.0,não comprar
1455,690000.0,629811360,98074,3,642000.0,não comprar
1456,550000.0,8078450340,98074,3,642000.0,comprar
1457,440000.0,6817801040,98074,3,642000.0,comprar
1458,447000.0,7715800390,98074,3,642000.0,comprar
1459,695000.0,7510700030,98074,4,642000.0,não comprar
1460,879900.0,7504020960,98074,3,642000.0,não comprar
1461,839900.0,8651610240,98074,3,642000.0,não comprar
1462,1005000.0,3425069083,98074,4,642000.0,não comprar
1463,630000.0,7504400400,98074,3,642000.0,comprar
1464,552775.0,2225069062,98074,3,642000.0,comprar
1465,560000.0,8078430030,98074,3,642000.0,comprar
1466,685000.0,8961970510,98074,3,642000.0,não comprar
1467,820000.0,629810560,98074,3,642000.0,não comprar
1468,549000.0,3575200030,98074,4,642000.0,comprar
1469,925900.0,8001470560,98074,3,642000.0,não comprar
1470,390000.0,3578400710,98074,3,642000.0,comprar
1471,795000.0,6352600350,98074,3,642000.0,não comprar
1472,645000.0,8651520160,98074,3,642000.0,não comprar
1473,2000000.0,3225069241,98074,3,642000.0,não comprar
1474,562500.0,1954420230,98074,3,642000.0,comprar
1475,610000.0,6646200770,98074,3,642000.0,comprar
1476,936000.0,6352600650,98074,3,642000.0,não comprar
1477,430000.0,7504200120,98074,3,642000.0,comprar
1478,825000.0,6817850040,98074,3,642000.0,não comprar
1479,644500.0,1854900410,98074,3,642000.0,não comprar
1480,840000.0,8651611590,98074,3,642000.0,não comprar
1481,475580.0,8651510610,98074,3,642000.0,comprar
1482,712000.0,7504030220,98074,3,642000.0,não comprar
1483,570000.0,7504001320,98074,3,642000.0,comprar
1484,530000.0,8078420230,98074,3,642000.0,comprar
1485,500000.0,3575302245,98074,3,642000.0,comprar
1486,964000.0,1825069072,98074,3,642000.0,não comprar
1487,535000.0,7504100910,98074,3,642000.0,comprar
1488,366000.0,2561320120,98074,3,642000.0,comprar
1489,697000.0,1854900330,98074,3,642000.0,não comprar
1490,611000.0,8635751120,98074,3,642000.0,comprar
1491,434900.0,6817800220,98074,3,642000.0,comprar
1492,1080000.0,7504021490,98074,3,642000.0,não comprar
1493,715000.0,5411600180,98074,3,642000.0,não comprar
1494,418500.0,7504400620,98074,3,642000.0,comprar
1495,386500.0,6817800730,98074,3,642000.0,comprar
1496,810000.0,1853080180,98074,3,642000.0,não comprar
1497,491300.0,8562900180,98074,4,642000.0,comprar
1498,640000.0,1939120540,98074,4,642000.0,comprar
1499,495000.0,7504400120,98074,3,642000.0,comprar
1500,698000.0,4379400580,98074,3,642000.0,não comprar
1501,762300.0,1829300210,98074,3,642000.0,não comprar
1502,420000.0,8635760040,98074,3,642000.0,comprar
1503,549000.0,8651540040,98074,3,642000.0,comprar
1504,485000.0,1954430180,98074,3,642000.0,comprar
1505,805000.0,2050100210,98074,3,642000.0,não comprar
1506,405000.0,6817800330,98074,2,642000.0,não comprar
1507,557865.0,8077200360,98074,3,642000.0,comprar
1508,664000.0,8635750330,98074,3,642000.0,não comprar
1509,675000.0,2909300150,98074,3,642000.0,não comprar
1510,660000.0,7504010760,98074,3,642000.0,não comprar
1511,691000.0,7504110330,98074,3,642000.0,não comprar
1512,1500000.0,629800540,98074,3,642000.0,não comprar
1513,785000.0,2725069164,98074,3,642000.0,não comprar
1514,475000.0,7525050150,98074,3,642000.0,comprar
1515,895000.0,2025069025,98074,3,642000.0,não comprar
1516,454800.0,8562901830,98074,4,642000.0,comprar
1517,807500.0,1240100065,98074,3,642000.0,não comprar
1518,1060000.0,7525950180,98074,3,642000.0,não comprar
1519,401000.0,6817810190,98074,3,642000.0,comprar
1520,525000.0,7504021310,98074,3,642000.0,comprar
1521,745000.0,7504021310,98074,3,642000.0,não comprar
1522,633000.0,6646200420,98074,3,642000.0,comprar
1523,410000.0,7504180170,98074,3,642000.0,comprar
1524,473000.0,5706300020,98074,3,642000.0,comprar
1525,603000.0,7504010480,98074,3,642000.0,comprar
1526,1675000.0,629800660,98074,3,642000.0,não comprar
1527,502000.0,7715800430,98074,3,642000.0,comprar
1528,1650000.0,777100005,98074,5,642000.0,não comprar
1529,657000.0,1041500020,98074,3,642000.0,não comprar
1530,665000.0,2050100250,98074,3,642000.0,não comprar
1531,1000000.0,1311030430,98074,3,642000.0,não comprar
1532,565000.0,1939110080,98074,3,642000.0,comprar
1533,962800.0,8651611980,98074,3,642000.0,não comprar
1534,517000.0,3575305362,98074,3,642000.0,comprar
1535,572000.0,8653600050,98074,5,642000.0,comprar
1536,970000.0,8001470480,98074,3,642000.0,não comprar
1537,339300.0,3575302880,98074,5,642000.0,comprar
1538,325000.0,2561340020,98074,3,642000.0,comprar
1539,500000.0,2561340020,98074,3,642000.0,comprar
1540,782500.0,8651611640,98074,3,642000.0,não comprar
1541,640000.0,1939130420,98074,3,642000.0,comprar
1542,485000.0,8078400020,98074,3,642000.0,comprar
1543,382500.0,2872900010,98074,3,642000.0,comprar
1544,354000.0,3578400670,98074,3,642000.0,comprar
1545,590000.0,3066410080,98074,3,642000.0,comprar
1546,645000.0,7504110780,98074,3,642000.0,não comprar
1547,792000.0,7527000020,98074,3,642000.0,não comprar
1548,545000.0,8078430480,98074,3,642000.0,comprar
1549,666500.0,8961980290,98074,3,642000.0,não comprar
1550,675000.0,8155850010,98074,3,642000.0,não comprar
1551,570000.0,8635750980,98074,3,642000.0,comprar
1552,688000.0,7504100920,98074,3,642000.0,não comprar
1553,539000.0,8651520420,98074,3,642000.0,comprar
1554,315000.0,3575304017,98074,4,642000.0,comprar
1555,405000.0,3575302938,98074,3,642000.0,comprar
1556,568500.0,8635750950,98074,3,642000.0,comprar
1557,635700.0,7504000290,98074,3,642000.0,comprar
1558,598000.0,7504020670,98074,3,642000.0,comprar
1559,561600.0,6646200280,98074,3,642000.0,comprar
1560,1017100.0,1240700170,98074,3,642000.0,não comprar
1561,620000.0,8651580660,98074,3,642000.0,comprar
1562,546200.0,8078410250,98074,3,642000.0,comprar
1563,490000.0,7504200250,98074,3,642000.0,comprar
1564,750000.0,2725069108,98074,4,642000.0,não comprar
1565,655000.0,1592000050,98074,3,642000.0,não comprar
1566,730000.0,8078460050,98074,4,642000.0,não comprar
1567,645000.0,1703050500,98074,3,642000.0,não comprar
1568,482000.0,7504180130,98074,3,642000.0,comprar
1569,583000.0,8078430130,98074,3,642000.0,comprar
1570,537000.0,1117300050,98074,3,642000.0,comprar
1571,875000.0,1118500010,98074,3,642000.0,não comprar
1572,530000.0,8651511060,98074,3,642000.0,comprar
1573,770000.0,5581400080,98074,3,642000.0,não comprar
1574,640000.0,8562901350,98074,3,642000.0,comprar
1575,780000.0,7525900050,98074,3,642000.0,não comprar
1576,365000.0,3575302759,98074,4,642000.0,comprar
1577,577500.0,1592000130,98074,3,642000.0,comprar
1578,415000.0,2561330040,98074,3,642000.0,comprar
1579,858450.0,1853080540,98074,3,642000.0,não comprar
1580,505000.0,8078430360,98074,3,642000.0,comprar
1581,500000.0,1785400770,98074,3,642000.0,comprar
1582,356000.0,3575302562,98074,3,642000.0,comprar
1583,605000.0,8651511250,98074,3,642000.0,comprar
1584,809950.0,6352600210,98074,3,642000.0,não comprar
1585,675000.0,4379400490,98074,3,642000.0,não comprar
1586,615000.0,7504020610,98074,3,642000.0,comprar
1587,560000.0,1939100610,98074,3,642000.0,comprar
1588,735000.0,1939130120,98074,3,642000.0,não comprar
1589,525000.0,8651511030,98074,3,642000.0,comprar
1590,525000.0,6817801430,98074,3,642000.0,comprar
1591,828000.0,629810720,98074,3,642000.0,não comprar
1592,645000.0,8077210230,98074,3,642000.0,não comprar
1593,473000.0,7504460090,98074,3,642000.0,comprar
1594,475000.0,6817801020,98074,3,642000.0,comprar
1595,459800.0,6817800910,98074,3,642000.0,comprar
1596,750000.0,7504021510,98074,3,642000.0,não comprar
1597,400000.0,3578401770,98074,3,642000.0,comprar
1598,475000.0,6600220090,98074,3,642000.0,comprar
1599,835000.0,1853080730,98074,3,642000.0,não comprar
1600,400000.0,3578400910,98074,3,642000.0,comprar
1601,524000.0,1785400210,98074,3,642000.0,comprar
1602,885250.0,2725069156,98074,3,642000.0,não comprar
1603,635000.0,1939130730,98074,3,642000.0,comprar
1604,675000.0,7504000230,98074,4,642000.0,não comprar
1605,1052000.0,3325069064,98074,4,642000.0,não comprar
1606,919950.0,1853080120,98074,3,642000.0,não comprar
1607,676000.0,290200230,98074,3,642000.0,não comprar
1608,600000.0,6600220300,98074,4,642000.0,comprar
1609,950000.0,2327000110,98074,3,642000.0,não comprar
1610,550000.0,6600220490,98074,3,642000.0,comprar
1611,324950.0,3575303700,98074,4,642000.0,comprar
1612,715000.0,8651610580,98074,3,642000.0,não comprar
1613,390000.0,4323700230,98074,3,642000.0,comprar
1614,660000.0,7504020970,98074,3,642000.0,não comprar
1615,565000.0,7504100360,98074,3,642000.0,comprar
1616,410000.0,8635760490,98074,3,642000.0,comprar
1617,557000.0,3578401210,98074,4,642000.0,comprar
1618,505000.0,8562901010,98074,5,642000.0,comprar
1619,539000.0,7504001430,98074,3,642000.0,comprar
1620,1200000.0,7525950110,98074,3,642000.0,não comprar
1621,785000.0,6817850110,98074,3,642000.0,não comprar
1622,834950.0,2862500060,98074,3,642000.0,não comprar
1623,780000.0,3575303430,98074,3,642000.0,não comprar
1624,1583000.0,7430200060,98074,3,642000.0,não comprar
1625,949990.0,293070310,98074,3,642000.0,não comprar
1626,925000.0,2895730070,98074,3,642000.0,não comprar
1627,804995.0,1042700060,98074,3,642000.0,não comprar
1628,829995.0,1042700300,98074,3,642000.0,não comprar
1629,859990.0,293070090,98074,3,642000.0,não comprar
1630,1898000.0,2025069140,98074,3,642000.0,não comprar
1631,635000.0,3575305452,98074,3,642000.0,comprar
1632,995000.0,2895730280,98074,3,642000.0,não comprar
1633,550000.0,8562901100,98074,3,642000.0,comprar
1634,1104500.0,9206500250,98074,3,642000.0,não comprar
1635,834995.0,1042700250,98074,3,642000.0,não comprar
1636,849990.0,293070010,98074,3,642000.0,não comprar
1637,889950.0,1853080840,98074,3,642000.0,não comprar
1638,929000.0,2895730540,98074,3,642000.0,não comprar
1639,837219.0,1853080850,98074,3,642000.0,não comprar
1640,852880.0,1042700270,98074,3,642000.0,não comprar
1641,859950.0,2862500070,98074,3,642000.0,não comprar
1642,922755.0,293070270,98074,3,642000.0,não comprar
1643,760005.0,6791900260,98074,3,642000.0,não comprar
1644,1275000.0,3425069117,98074,3,642000.0,não comprar
1645,925000.0,2225069036,98074,3,642000.0,não comprar
1646,409000.0,3575305485,98074,3,642000.0,comprar
1647,888990.0,293070120,98074,3,642000.0,não comprar
1648,800000.0,8562900430,98074,3,642000.0,não comprar
1649,769995.0,1042700050,98074,3,642000.0,não comprar
1650,864327.0,1042700290,98074,3,642000.0,não comprar
1651,831548.0,1042700080,98074,3,642000.0,não comprar
1652,895950.0,2862500190,98074,3,642000.0,não comprar
1653,924000.0,1853080130,98074,3,642000.0,não comprar
1654,869950.0,1853080790,98074,3,642000.0,não comprar
1655,861111.0,6453550090,98074,3,642000.0,não comprar
1656,1450000.0,2625069038,98074,3,642000.0,não comprar
1657,1375000.0,1561750040,98074,3,642000.0,não comprar
1658,1222500.0,7430200100,98074,3,642000.0,não comprar
1659,1225000.0,7237550310,98053,3,635000.0,não comprar
1660,861990.0,7203220400,98053,3,635000.0,não comprar
1661,479950.0,8682281200,98053,3,635000.0,comprar
1662,516500.0,7202340400,98053,3,635000.0,comprar
1663,780000.0,7202360350,98053,3,635000.0,não comprar
1664,463000.0,3211290370,98053,3,635000.0,comprar
1665,1095000.0,7322910030,98053,4,635000.0,não comprar
1666,650000.0,7202331420,98053,3,635000.0,não comprar
1667,435000.0,7203102050,98053,3,635000.0,comprar
1668,505000.0,2525069041,98053,3,635000.0,comprar
1669,507000.0,8682250350,98053,3,635000.0,comprar
1670,799000.0,3526069070,98053,3,635000.0,não comprar
1671,690000.0,3121500340,98053,3,635000.0,não comprar
1672,699800.0,8682300890,98053,3,635000.0,não comprar
1673,565000.0,6979900390,98053,3,635000.0,comprar
1674,737500.0,205000520,98053,3,635000.0,não comprar
1675,581000.0,7202340960,98053,3,635000.0,comprar
1676,430000.0,8682262400,98053,3,635000.0,comprar
1677,419950.0,8682262400,98053,3,635000.0,comprar
1678,740000.0,2324800070,98053,3,635000.0,não comprar
1679,554000.0,8682231170,98053,3,635000.0,comprar
1680,590000.0,1825079070,98053,3,635000.0,comprar
1681,1035480.0,7203220260,98053,3,635000.0,não comprar
1682,448000.0,7202330370,98053,3,635000.0,comprar
1683,435000.0,7202290160,98053,3,635000.0,comprar
1684,1150000.0,1117200390,98053,3,635000.0,não comprar
1685,449000.0,8682281170,98053,3,635000.0,comprar
1686,467000.0,7202340370,98053,3,635000.0,comprar
1687,750000.0,8682220390,98053,3,635000.0,não comprar
1688,428000.0,8682230550,98053,3,635000.0,comprar
1689,408000.0,8682291840,98053,3,635000.0,comprar
1690,455800.0,7202290140,98053,3,635000.0,comprar
1691,715000.0,8121500060,98053,5,635000.0,não comprar
1692,1150000.0,2954400400,98053,3,635000.0,não comprar
1693,720500.0,7511210310,98053,4,635000.0,não comprar
1694,850000.0,225069017,98053,3,635000.0,não comprar
1695,740000.0,8682300640,98053,3,635000.0,não comprar
1696,915000.0,3528000260,98053,3,635000.0,não comprar
1697,411753.0,7203101260,98053,3,635000.0,comprar
1698,930800.0,3528000510,98053,3,635000.0,não comprar
1699,322000.0,8807600340,98053,3,635000.0,comprar
1700,305000.0,7203102080,98053,3,635000.0,comprar
1701,575000.0,8682261070,98053,3,635000.0,comprar
1702,715000.0,425069104,98053,3,635000.0,não comprar
1703,419000.0,8682291940,98053,3,635000.0,comprar
1704,725500.0,1085610030,98053,3,635000.0,não comprar
1705,760000.0,1117200550,98053,3,635000.0,não comprar
1706,600000.0,425069139,98053,3,635000.0,comprar
1707,1187500.0,1425069116,98053,3,635000.0,não comprar
1708,575000.0,1330900570,98053,3,635000.0,comprar
1709,754800.0,8682281710,98053,3,635000.0,não comprar
1710,608000.0,7202270830,98053,3,635000.0,comprar
1711,509000.0,8682282180,98053,3,635000.0,comprar
1712,465000.0,7202330270,98053,3,635000.0,comprar
1713,1237500.0,2954400520,98053,4,635000.0,não comprar
1714,830000.0,6891100260,98053,3,635000.0,não comprar
1715,410000.0,7203101580,98053,3,635000.0,comprar
1716,963990.0,7203220370,98053,3,635000.0,não comprar
1717,635000.0,7202331220,98053,3,635000.0,não comprar
1718,929000.0,1025069192,98053,3,635000.0,não comprar
1719,521000.0,8121610110,98053,4,635000.0,comprar
1720,635000.0,1332000110,98053,3,635000.0,não comprar
1721,530000.0,8682291730,98053,3,635000.0,comprar
1722,770000.0,825069097,98053,3,635000.0,não comprar
1723,700000.0,1125069064,98053,3,635000.0,não comprar
1724,800000.0,2386000300,98053,3,635000.0,não comprar
1725,975000.0,9290850740,98053,3,635000.0,não comprar
1726,568000.0,925069111,98053,3,635000.0,comprar
1727,1078000.0,203100690,98053,3,635000.0,não comprar
1728,550000.0,6979920090,98053,3,635000.0,comprar
1729,715000.0,3121500100,98053,3,635000.0,não comprar
1730,672000.0,203100625,98053,3,635000.0,não comprar
1731,775000.0,8682250090,98053,3,635000.0,não comprar
1732,431500.0,8682280490,98053,3,635000.0,comprar
1733,775000.0,1668500100,98053,4,635000.0,não comprar
1734,790000.0,7202360600,98053,3,635000.0,não comprar
1735,559950.0,8682291720,98053,3,635000.0,comprar
1736,634800.0,7202340930,98053,3,635000.0,comprar
1737,389000.0,8682301910,98053,3,635000.0,comprar
1738,740000.0,203400090,98053,3,635000.0,não comprar
1739,420250.0,8682290100,98053,3,635000.0,comprar
1740,800000.0,8682230590,98053,3,635000.0,não comprar
1741,610000.0,7202260300,98053,3,635000.0,comprar
1742,705000.0,8682301050,98053,3,635000.0,não comprar
1743,702000.0,7202341110,98053,3,635000.0,não comprar
1744,673200.0,7202331500,98053,3,635000.0,não comprar
1745,599000.0,7202340820,98053,3,635000.0,comprar
1746,610000.0,425069147,98053,3,635000.0,comprar
1747,666000.0,9508850100,98053,3,635000.0,não comprar
1748,988830.0,7203220050,98053,3,635000.0,não comprar
1749,715000.0,1117200170,98053,3,635000.0,não comprar
1750,498800.0,8682310460,98053,3,635000.0,comprar
1751,1050000.0,7203230010,98053,3,635000.0,não comprar
1752,895000.0,9290850950,98053,3,635000.0,não comprar
1753,775000.0,1117200190,98053,3,635000.0,não comprar
1754,1525000.0,1125069153,98053,3,635000.0,não comprar
1755,1100000.0,7237550020,98053,3,635000.0,não comprar
1756,542000.0,8682231190,98053,3,635000.0,comprar
1757,730000.0,425069102,98053,3,635000.0,não comprar
1758,994900.0,7203220130,98053,3,635000.0,não comprar
1759,635000.0,6979900080,98053,3,635000.0,não comprar
1760,620000.0,205000010,98053,3,635000.0,comprar
1761,405000.0,8807810050,98053,3,635000.0,comprar
1762,559000.0,8682291630,98053,3,635000.0,comprar
1763,575000.0,7202350480,98053,3,635000.0,comprar
1764,835000.0,5480900010,98053,3,635000.0,não comprar
1765,844000.0,3528000545,98053,3,635000.0,não comprar
1766,864000.0,1330910280,98053,4,635000.0,não comprar
1767,1150000.0,2954400020,98053,3,635000.0,não comprar
1768,559000.0,8682230950,98053,3,635000.0,comprar
1769,866000.0,7202360010,98053,3,635000.0,não comprar
1770,720000.0,1939000010,98053,3,635000.0,não comprar
1771,455000.0,8682262330,98053,3,635000.0,comprar
1772,825000.0,1125069134,98053,3,635000.0,não comprar
1773,535000.0,7202260780,98053,3,635000.0,comprar
1774,970000.0,2386000170,98053,3,635000.0,não comprar
1775,429000.0,8682260480,98053,3,635000.0,comprar
1776,1110000.0,8155800050,98053,3,635000.0,não comprar
1777,671300.0,7202340010,98053,3,635000.0,não comprar
1778,519000.0,8682231330,98053,3,635000.0,comprar
1779,407450.0,203900460,98053,3,635000.0,comprar
1780,300000.0,7203102140,98053,3,635000.0,comprar
1781,437000.0,8682260470,98053,3,635000.0,comprar
1782,750000.0,925069071,98053,3,635000.0,não comprar
1783,785000.0,2215800050,98053,3,635000.0,não comprar
1784,1940000.0,2626069030,98053,3,635000.0,não comprar
1785,745000.0,8682290670,98053,3,635000.0,não comprar
1786,1250000.0,1125069102,98053,3,635000.0,não comprar
1787,685000.0,525069099,98053,4,635000.0,não comprar
1788,885000.0,2386000020,98053,3,635000.0,não comprar
1789,345000.0,7302000500,98053,3,635000.0,comprar
1790,569000.0,2621700010,98053,3,635000.0,comprar
1791,1210000.0,203100440,98053,3,635000.0,não comprar
1792,1295650.0,2954400190,98053,3,635000.0,não comprar
1793,400000.0,203100460,98053,4,635000.0,comprar
1794,875000.0,1425069071,98053,3,635000.0,não comprar
1795,485000.0,203101330,98053,3,635000.0,comprar
1796,554000.0,8682261650,98053,3,635000.0,comprar
1797,700000.0,3121500020,98053,3,635000.0,não comprar
1798,749950.0,8647600020,98053,3,635000.0,não comprar
1799,1300000.0,7237550130,98053,3,635000.0,não comprar
1800,625000.0,625069064,98053,3,635000.0,comprar
1801,395000.0,203900690,98053,3,635000.0,comprar
1802,738500.0,8682281080,98053,3,635000.0,não comprar
1803,702000.0,7202340590,98053,3,635000.0,não comprar
1804,694000.0,8682290410,98053,3,635000.0,não comprar
1805,765000.0,1025069106,98053,3,635000.0,não comprar
1806,775000.0,9290870040,98053,3,635000.0,não comprar
1807,680000.0,7203100120,98053,3,635000.0,não comprar
1808,439888.0,8682281220,98053,3,635000.0,comprar
1809,920000.0,8682282070,98053,3,635000.0,não comprar
1810,635000.0,7202310040,98053,3,635000.0,não comprar
1811,579000.0,8682231110,98053,3,635000.0,comprar
1812,699000.0,2324800110,98053,3,635000.0,não comprar
1813,2140000.0,125069038,98053,3,635000.0,não comprar
1814,635000.0,6979910120,98053,3,635000.0,não comprar
1815,955990.0,7203220360,98053,3,635000.0,não comprar
